194,196,-1
193,195,197
196,199,-1
199,473,474
197,198,200
199,201,-1
200,202,472
201,203,-1
202,205,471
205,455,457
203,204,206
205,207,-1
206,208,455
207,209,612
208,212,454
211,213,224
210,212,218
209,211,213
210,212,225
215,451,496
214,216,460
215,217,459
216,218,453
211,217,219
218,220,452
219,224,442
222,228,233
221,223,226
222,224,229
210,220,223
213,226,613
222,225,227
226,228,234
221,227,231
223,230,441
229,233,438
228,232,253
231,233,254
221,230,232
227,237,614
236,240,241
235,237,253
234,236,238
237,239,-1
238,240,-1
235,239,242
235,252,261
240,243,252
242,244,-1
243,245,250
244,246,-1
245,247,-1
246,248,615
247,249,270
248,250,268
244,249,251
250,252,262
241,242,251
231,236,260
232,255,439
254,256,259
255,431,433
258,427,431
257,259,264
255,258,260
253,259,261
241,260,263
251,263,267
261,262,264
258,263,265
264,266,426
265,267,284
262,266,268
249,267,269
268,270,283
248,269,271
270,272,281
271,273,615
272,274,-1
273,275,279
274,276,-1
0,275,277
276,278,-1
277,279,634
274,278,280
279,281,616
271,280,282
281,283,619
269,282,284
266,283,285
284,286,425
285,287,409
286,288,619
287,289,628
288,292,632
291,408,413
290,292,410
289,291,293
292,294,408
293,295,633
294,297,-1
297,406,408
295,296,298
297,299,-1
298,300,407
299,301,403
300,302,-1
301,303,402
302,304,-1
303,305,401
304,306,400
305,307,-1
306,308,-1
307,309,390
308,310,399
309,311,-1
310,312,-1
311,313,-1
312,314,625
313,315,399
314,316,326
315,317,627
316,319,-1
319,325,326
317,318,320
319,321,-1
320,322,-1
321,323,-1
322,324,586
323,325,332
318,324,329
315,318,328
328,392,399
326,327,329
325,328,330
329,331,393
330,332,354
324,331,333
332,334,353
333,335,338
334,336,586
335,337,-1
336,338,587
334,337,341
340,342,541
339,341,343
338,340,342
339,341,542
340,344,353
343,350,509
6,346,508
345,347,361
346,348,359
7,347,349
348,350,351
2,344,349
349,352,357
351,353,354
333,343,352
331,352,356
356,369,396
354,355,357
351,356,358
357,359,369
347,358,360
359,361,367
346,360,362
361,363,365
101,362,507
100,365,380
362,364,366
365,367,505
360,366,368
367,369,370
355,358,368
368,374,398
372,383,404
371,373,376
372,374,384
370,373,375
374,376,505
372,375,378
378,382,383
376,377,379
378,380,505
364,379,381
380,382,420
377,381,414
371,377,405
373,385,402
384,386,401
385,387,398
386,388,397
387,389,395
388,390,400
308,389,391
390,392,395
327,391,393
330,392,394
393,395,396
388,391,394
355,394,397
387,396,398
370,386,397
309,314,327
305,389,401
304,385,400
302,384,403
300,402,404
371,403,407
383,406,413
296,405,407
299,404,406
290,293,296
286,410,424
291,409,411
410,412,422
411,413,414
290,405,412
382,412,418
416,421,432
415,417,429
416,418,422
414,417,419
418,420,421
99,381,419
117,415,419
411,417,423
422,424,428
409,423,425
285,424,426
265,425,427
257,426,428
423,427,429
416,428,430
429,431,432
256,257,430
115,415,430
256,434,439
114,433,435
112,434,436
435,437,503
436,438,440
230,437,439
254,433,438
437,441,503
229,440,442
220,441,443
442,444,452
443,445,450
444,446,503
111,445,447
446,448,500
447,449,499
448,450,497
444,449,451
214,450,452
219,443,451
217,454,458
209,453,455
204,207,454
457,458,463
204,456,470
453,456,459
216,458,462
215,461,494
460,462,466
459,461,463
456,462,464
463,465,469
178,464,466
461,465,467
167,466,493
177,469,473
464,468,470
457,469,471
203,470,472
201,471,473
198,468,472
154,193,198
141,148,186
136,171,179
478,479,484
135,477,487
173,477,480
134,479,481
51,480,482
481,483,584
482,484,580
477,483,485
484,486,579
485,487,-1
478,486,488
137,487,-1
169,490,493
124,133,489
492,493,494
87,124,491
467,489,491
460,491,495
88,494,496
214,495,497
449,496,498
89,497,499
122,448,498
121,447,501
122,500,502
27,120,501
436,440,445
17,28,119
366,375,379
12,507,508
102,363,506
20,345,506
3,344,541
511,535,544
510,512,533
511,513,543
512,514,624
513,515,518
514,516,-1
515,517,588
516,519,527
514,519,533
517,518,525
33,523,531
78,522,536
521,523,534
520,522,524
523,525,532
519,524,526
525,527,531
517,526,528
527,529,622
528,530,545
75,529,531
520,526,530
524,533,534
511,518,532
522,532,535
510,534,539
32,521,537
536,538,585
8,537,539
535,538,540
539,541,544
339,509,540
342,543,623
512,542,544
510,540,543
34,529,593
49,547,584
546,548,583
46,547,574
550,575,607
549,551,571
550,552,568
551,553,566
552,554,606
553,555,563
554,556,560
555,557,606
556,558,605
557,559,621
558,560,-1
555,559,561
560,562,-1
561,563,640
554,562,564
563,565,-1
564,566,-1
552,565,567
566,568,-1
551,567,569
568,570,-1
569,571,610
550,570,572
571,573,576
572,574,583
548,573,575
549,574,590
572,577,581
576,578,611
577,579,-1
485,578,580
483,579,581
576,580,582
581,583,584
547,573,582
482,546,582
9,24,537
323,335,-1
337,623,-1
516,589,622
588,596,-1
44,575,591
42,590,608
37,593,600
545,592,594
593,595,622
594,596,599
589,595,597
596,598,-1
597,599,609
595,598,600
39,592,599
40,602,609
601,603,-1
602,605,620
41,605,608
557,603,604
553,556,607
549,606,608
591,604,607
598,601,-1
570,611,-1
577,610,-1
208,613,-1
225,612,614
234,613,-1
247,272,-1
280,617,636
616,618,629
617,619,628
282,287,618
603,621,-1
558,620,-1
528,588,594
542,587,624
513,623,-1
313,626,-1
1,625,627
316,626,-1
288,618,631
617,630,637
629,631,-1
628,630,632
289,631,633
294,632,-1
278,635,-1
634,636,-1
616,635,637
629,636,-1
639,-1,-1
189,638,-1
562,-1,-1
